266234,bartosz,kieliba,1990,Poland,"1,88",Centre-Back
454388,maciej,zurawski,2000,Poland,"1,84",Defensive Midfield
322997,niilo,maenpaa,1998,Finland,"1,80",Defensive Midfield
237523,mateusz,kupczak,1992,Poland,"1,87",Defensive Midfield
235977,michal,kopczynski,1992,Poland,"1,80",Defensive Midfield
658155,nikolas,korzeniecki,2001,Poland,"1,86",Defensive Midfield
1038750,jakub,paszkowski,2006,Poland,"1,78",Defensive Midfield
264278,jan,grzesik,1994,Poland,"1,78",Right Midfield
401599,konrad,matuszewski,2001,Poland,"1,82",Left Midfield
181119,jakub,kielb,1993,Poland,"1,76",Left Midfield
357161,miguel,luis,1999,Portugal,"1,78",Attacking Midfield
658730,kajetan,szmyt,2002,Poland,"1,71",Attacking Midfield
321240,milosz,szczepanski,1998,Poland,"1,68",Attacking Midfield
120192,stefan,savic,1994,Austria,"1,74",Attacking Midfield
224176,michal,jakobowski,1992,Poland,"1,70",Attacking Midfield
699980,enis,destan,2002,Turkey,"1,85",Centre-Forward
261155,adam,zrelak,1994,Slovakia,"1,83",Centre-Forward
925474,szymon,sarbinowski,2004,Poland,"1,70",Centre-Forward
562483,frank,castaneda,1994,Colombia,"1,72",Left Winger
665525,jayson,papeau,1996,France,"1,79",Left Winger
338632,milan,corryn,1999,Belgium,"1,80",Attacking Midfield
407080,bartlomiej,burman,2001,Poland,"1,84",Right Midfield
432044,mateusz,sopocko,1999,Poland,"1,75",Attacking Midfield
120970,rafal,leszczynski,1992,Poland,"1,87",Goalkeeper
181135,michal,szromnik,1993,Poland,"1,90",Goalkeeper
527248,maksymilian,boruc,2002,Poland,"1,95",Goalkeeper
393891,jozef,burta,1999,Poland,"1,95",Goalkeeper
866431,oskar,mielcarz,2004,Poland,"1,98",Goalkeeper
385052,konrad,poprawa,1998,Poland,"1,85",Centre-Back
200747,daniel,leo,1995,Iceland,"1,85",Centre-Back
225162,diogo,verdasca,1996,Portugal,"1,85",Centre-Back
699118,yegor,matsenko,2002,Ukraine,"1,88",Centre-Back
709502,mateusz,stawny,2003,Poland,"1,85",Centre-Back
605745,olivier,wypart,2001,Poland,"1,82",Centre-Back
263843,matias,nahuel,1996,Spain,"1,72",Defensive Midfield
237356,michal,rzuchowski,1993,Poland,"1,76",Defensive Midfield
577597,adrian,bukowski,2003,Poland,"1,88",Defensive Midfield
828895,szymon,michalski,2004,Poland,"1,92",Defensive Midfield
795548,filip,gryglak,2004,Poland,"1,80",Defensive Midfield
135217,patrick,olsen,1994,Denmark,"1,78",Central Midfield
208591,petr,schwarz,1991,Czech,"1,74",Central Midfield
554969,lukasz,bejger,2002,Poland,"1,90",Right Midfield
397854,patryk,janasik,1997,Poland,"1,78",Right Midfield
258799,martin,konczkowski,1993,Poland,"1,81",Right Midfield
281588,victor,garcia,1994,Spain,"1,80",Left Midfield
384791,adrian,lyszczarz,1999,Poland,"1,78",Attacking Midfield
890272,karol,borys,2006,Poland,"1,67",Attacking Midfield
598448,piotr,samiec,2001,Poland,"1,81",Attacking Midfield
336330,marcel,zylla,2000,Poland,"1,78",Attacking Midfield
345460,przemyslaw,bargiel,2000,Poland,"1,79",Attacking Midfield
439914,john,yeboah,2000,Germany,"1,70",Left Winger
358870,dennis,jastrzembski,2000,Germany,"1,80",Left Winger
483461,erik,exposito,1996,Spain,"1,90",Centre-Forward
693310,patryk,szwedzik,2001,Poland,"1,85",Centre-Forward
238471,caye,quintana,1993,Spain,"1,80",Centre-Forward
819692,jakub,lutostanski,2004,Poland,"1,82",Centre-Forward
374418,mateusz,praszelik,2000,Poland,"1,84",Attacking Midfield
255401,fabian,piasecki,1995,Poland,"1,86",Centre-Forward
161314,wojciech,golla,1992,Poland,"1,86",Centre-Back
384789,szymon,lewkot,1999,Poland,"1,89",Defensive Midfield
100591,dino,stiglec,1990,Croatia,"1,89",Left-Back
559998,gabriel,kobylak,2002,Poland,"1,93",Goalkeeper
712378,albert,posiadala,2003,Poland,"1,93",Goalkeeper
357988,pedro,justiniano,2000,Guinea,"1,90",Centre-Back
136744,mike,cestor,1992,Congo,"1,83",Centre-Back
290271,raphael,rossi,1990,Brazil,"1,90",Centre-Back
236235,mateusz,cichocki,1992,Poland,"1,87",Centre-Back
168427,dawid,abramowicz,1991,Poland,"1,86",Left-Back
925778,aleksander,gajgier,2003,Poland,"1,93",Left-Back
196387,damian,jakubik,1990,Poland,"1,83",Right-Back
197999,filipe,nascimento,1995,Portugal,"1,75",Defensive Midfield
471286,thabo,cele,1997,South,"1,78",Defensive Midfield
212432,christos,donis,1994,Greece,"1,84",Defensive Midfield
198007,francisco,ramos,1995,Portugal,"1,81",Defensive Midfield
518723,luizao,-,1998,Brazil,"1,84",Defensive Midfield
67655,daniel,lukasik,1991,Poland,"1,80",Defensive Midfield
622369,jakub,nowakowski,2001,Poland,"1,76",Defensive Midfield
991584,kacper,pankowski,2003,Poland,"1,82",Defensive Midfield
1053155,jozef,kolasa,2004,Poland,"1,78",Defensive Midfield
960963,jakub,snopczynski,2005,Poland,"1,74",Defensive Midfield
249983,roberto,alves,1997,Switzerland,"1,80",Attacking Midfield
562483,frank,castaneda,1994,Colombia,"1,72",Left Winger
195308,luis,machado,1992,Portugal,"1,71",Left Winger
510372,berto,cayarga,1996,Spain,"1,70",Left Winger
225431,lisandro,semedo,1996,Cape,"1,75",Right Winger
264870,leandro,-,1988,Brazil,"1,75",Right Winger
528410,daniel,pik,2000,Poland,"1,77",Right Winger
479675,leonardo,rocha,1997,Portugal,"2,00",Centre-Forward
618377,krystian,okoniewski,2005,Poland,"1,87",Centre-Forward
653449,jean,franco,1997,Colombia,"1,82",Centre-Forward
253290,karol,angielski,1996,Poland,"1,81",Centre-Forward
528402,filip,majchrowicz,2000,Poland,"1,94",Goalkeeper
227511,maurides,-,1994,Brazil,"1,89",Centre-Forward
244782,mateusz,grzybek,1996,Poland,"1,78",Right-Back
194214,goncalo,silva,1991,Portugal,"1,86",Centre-Back
345452,bartosz,mrozek,2000,Poland,"1,91",Goalkeeper
404055,mateusz,kochalski,2000,Poland,"1,90",Goalkeeper
687439,mateusz,dudek,2002,Poland,"1,86",Goalkeeper
372696,kamil,kruk,2000,Poland,"1,85",Centre-Back
187973,marcin,flis,1994,Poland,"1,85",Centre-Back
153992,mateusz,matras,1991,Poland,"1,93",Centre-Back
300143,dominykas,barauskas,1997,Lithuania,"1,88",Centre-Back
76071,leandro,-,1983,Brazil,"1,83",Centre-Back
315511,arkadiusz,kasperkiewicz,1994,Poland,"1,87",Defensive Midfield
138934,alex,vallejo,1992,Spain,"1,91",Defensive Midfield
134491,piotr,wlazlo,1989,Poland,"1,84",Defensive Midfield
353827,pawel,zyra,1998,Poland,"1,78",Defensive Midfield
938756,konrad,guca,2003,Poland,"1,77",Defensive Midfield
858521,michael,wyparlo,2003,Poland,"1,90",Defensive Midfield
708448,adrian,sobon,2002,Poland,"1,70",Defensive Midfield
384664,maciej,wolski,1997,Poland,"1,76",Right Midfield
194139,fabian,hiszpanski,1993,Poland,"1,72",Right Midfield
1031741,krystian,kardys,2002,Poland,"1,79",Right Midfield
69516,krystian,getinger,1988,Poland,"1,88",Left Midfield
554277,fryderyk,gerbowski,2003,Poland,"1,81",Attacking Midfield
628624,adam,ratajczyk,2002,Poland,"1,76",Attacking Midfield
281376,maciej,domanski,1990,Poland,"1,67",Attacking Midfield
688708,koki,hinokio,2001,Japan,"1,65",Attacking Midfield
143975,mateusz,mak,1991,Poland,"1,78",Attacking Midfield
576569,bartlomiej,ciepiela,2001,Poland,"1,82",Attacking Midfield
199000,rauno,sappinen,1996,Estonia,"1,77",Centre-Forward
118428,mikolaj,lebedynski,1990,Poland,"1,85",Centre-Forward
652996,said,hamulic,2000,Bosnia,"1,88",Centre-Forward
166743,bogdan,vastsuk,1995,Estonia,"1,85",Attacking Midfield
447343,rafal,straczek,1999,Poland,"1,88",Goalkeeper
240458,grzegorz,tomasiewicz,1996,Poland,"1,69",Attacking Midfield
297234,mateusz,zyro,1998,Poland,"1,88",Centre-Back
255423,maciej,urbanczyk,1995,Poland,"1,72",Defensive Midfield
68410,stefanos,kapino,1994,Greece,"1,96",Goalkeeper
217529,mateusz,abramowicz,1992,Poland,"1,86",Goalkeeper
279144,pawel,lenarcik,1995,Poland,"1,90",Goalkeeper
867154,alan,madalinski,2005,Poland,"1,88",Goalkeeper
930556,filip,chadala,2004,Poland,"1,92",Goalkeeper
147045,levent,gulen,1994,Switzerland,"1,86",Centre-Back
338031,jurich,carolina,1998,Curacao,"1,78",Centre-Back
144695,nemanja,mijuskovic,1992,Montenegro,"1,85",Centre-Back
89726,jon,aurtenetxe,1992,Spain,"1,83",Centre-Back
101070,andrzej,niewulis,1989,Poland,"1,87",Centre-Back
450888,michal,pojasek,1998,Poland,"1,84",Centre-Back
904124,mateusz,letkiewicz,2004,Poland,"1,84",Centre-Back
700503,santiago,naveda,2001,Mexico,"1,80",Defensive Midfield
399779,chuca,-,1997,Spain,"1,81",Defensive Midfield
207561,maxime,dominguez,1996,Switzerland,"1,73",Defensive Midfield
146067,kamil,drygas,1991,Poland,"1,84",Defensive Midfield
46590,szymon,matuszek,1989,Poland,"1,85",Defensive Midfield
379232,damian,tront,1994,Poland,"1,73",Defensive Midfield
800020,korneliusz,karolczak,2004,Poland,"1,72",Defensive Midfield
295780,giannis,masouras,1996,Greece,"1,81",Right Midfield
554285,michael,kostka,2003,Poland,"1,83",Right Midfield
323403,dimitar,velkovski,1995,Bulgaria,"1,80",Left Midfield
330686,hubert,matynia,1995,Poland,"1,81",Left Midfield
407734,olaf,kobacki,2001,Poland,"1,78",Attacking Midfield
72462,luciano,narsingh,1990,Netherlands,"1,75",Attacking Midfield
445584,koldo,obieta,1993,Spain,"1,87",Attacking Midfield
528369,maciej,sliwa,2001,Poland,"1,75",Attacking Midfield
895298,dawid,drachal,2005,Poland,"1,82",Attacking Midfield
529648,blazej,szczepanek,2001,Poland,"1,77",Attacking Midfield
573348,igor,lewandowski,2001,Poland,"1,76",Attacking Midfield
189740,angelo,henriquez,1994,Chile,"1,75",Centre-Forward
281246,kamil,zapolnik,1992,Poland,"1,82",Centre-Forward
842939,hubert,kwolek,2004,Poland,"1,80",Centre-Forward
563819,jeronimo,cacciabue,1998,Argentina,"1,73",Central Midfield
453639,patryk,makuch,1999,Poland,"1,87",Attacking Midfield
166658,carlos,julio,1994,Dominican,"1,74",Right-Back
523766,bruno,garcia,1997,Brazil,"1,79",Centre-Forward
483487,mehdi,lehaire,2000,Belgium,"1,85",Attacking Midfield
267149,krzysztof,drzazga,1995,Poland,"1,80",Attacking Midfield
598274,marcel,zapytowski,2001,Poland,"1,89",Goalkeeper
121154,konrad,forenc,1992,Poland,"1,91",Goalkeeper
750934,adrian,sandach,2004,Poland,"1,90",Goalkeeper
727318,rafal,mamla,2003,Poland,"1,95",Goalkeeper
292130,milosz,trojak,1994,Poland,"1,91",Centre-Back
58427,kyrylo,petrov,1990,Ukraine,"1,86",Centre-Back
255721,bartosz,kwiecien,1994,Poland,"1,89",Centre-Back
496606,dominick,zator,1994,Canada,"1,88",Centre-Back
120892,piotr,malarczyk,1991,Poland,"1,89",Centre-Back
555052,radoslaw,sewerys,2004,Poland,"1,90",Centre-Back
209063,marius,briceag,1992,Romania,"1,75",Left-Back
64104,sasa,balic,1990,Montenegro,"1,85",Left-Back
553932,dawid,lisowski,2001,Poland,"1,77",Left-Back
381069,marcus,godinho,1997,Canada,"1,78",Right-Back
237317,adrian,danek,1994,Poland,"1,80",Right-Back
605748,marcin,szpakowski,2001,Poland,"1,82",Defensive Midfield
257244,adam,deja,1993,Poland,"1,85",Defensive Midfield
271281,ronaldo,deaconu,1997,Romania,"1,82",Attacking Midfield
152776,nono,-,1991,Spain,"1,70",Attacking Midfield
403915,dalibor,takac,1997,Slovakia,"1,78",Attacking Midfield
985983,kacper,bojanczyk,2005,Poland,"1,75",Attacking Midfield
255905,jakub,lukowski,1996,Poland,"1,72",Left Winger
370555,dawid,blanik,1997,Poland,"1,73",Left Winger
267141,jacek,podgorski,1996,Poland,"1,80",Right Winger
37110,jacek,kielb,1988,Poland,"1,83",Right Winger
750933,szymon,majewski,2003,Poland,"1,74",Right Winger
190413,bartosz,spiaczka,1991,Poland,"1,84",Centre-Forward
228087,evgeniy,shikavka,1992,Belarus,"1,85",Centre-Forward
510459,kacper,kostorz,1999,Poland,"1,91",Centre-Forward
837346,hubert,szulc,2004,Poland,"1,89",Centre-Forward
605816,oskar,sewerzynski,2001,Poland,"1,86",Defensive Midfield
261286,mario,zebic,1995,Croatia,"1,87",Centre-Back
185679,michal,koj,1993,Poland,"1,88",Left-Back
225158,filipe,oliveira,1994,Portugal,"1,87",Central Midfield
523184,zvonimir,petrovic,2000,Bosnia,"1,82",Attacking Midfield
